Day of Week,Route,Direction,Stop ID,Stop Seq ID,Stop Name,Total On,Total Off,Total Activity,Cumulative Load,Wheelchair
,,,,,,,,,,
Saturday,1A,Outbound,2332129,42,Fifth St. (INBOUND Corner of Polk St.),1,1,2,46,0,37.413948,-79.152818
Saturday,1A,Outbound,786015,43,Fifth St. (Westbound Corner Of Wise St.),0,0,0,45,0,37.412658,-79.155141
Saturday,1A,Outbound,786011,44,Fifth St. (Westbound Corner Of Fillmore St.),0,0,0,45,0,37.411602,-79.157037
Saturday,1A,Outbound,785940,46,Chambers St. (Northbound Corner Of 5th St.),0,0,1,38,0,37.410387,-79.159824
Saturday,1A,Outbound,785939,47,Chambers St. (Northbound Corner Of 2nd St.),0,0,1,38,0,37.412664,-79.161319
Saturday,1A,Outbound,785938,48,Chambers St. (Northbound Corner Of 1st St.),2,2,4,38,1,37.414495,-79.161195
Saturday,1A,Outbound,785941,49,Chambers St. (Northbound Hunt St. Dearington Apartments),1,1,2,38,0,37.416398,-79.162925
Saturday,1A,Outbound,785942,50,Chambers St. (Northbound Lovell St. Dearington Apartments),1,1,2,39,0,37.417322,-79.163766
Saturday,1A,Outbound,785943,51,Chambers St. (Northbound Pulaski St. Dearington Apartments),2,1,3,40,0,37.418503,-79.164202
Saturday,1A,Outbound,785936,52,Chambers St. (Lovell St. Dearington Apartments),2,2,3,40,0,37.417888,-79.163143
Saturday,1A,Outbound,786284,53,Pulaski St. (Hunt St. Dearington Apartments),1,1,2,40,0,37.417088,-79.162422
Saturday,1A,Outbound,785930,54,Caroline St. (Westbound Corner Of Stoneridge St.),0,0,0,40,0,37.414559,-79.162465
Saturday,1A,Outbound,785929,55,Caroline St. (Westbound Corner Of Smythe St.),1,1,2,40,0,37.413596,-79.164147
Saturday,1A,Outbound,786105,56,Hillcrest Ave. (Westbound Corner Of Page St.),0,0,0,40,0,37.412150,-79.166352
Saturday,1A,Outbound,786253,57,Page St. (Northbound Corner Of Atherholt Rd.),0,0,0,40,0,37.413341,-79.169678
Saturday,1A,Outbound,786255,58,Page St. (Westbound Past Atherholt Rd. Toward Lynchburg General Main Campus),0,0,0,40,0,37.413755,-79.170577
Saturday,1A,Outbound,786254,59,Page St. (Northbound Corner Of Tate Springs Rd.),0,0,0,39,0,37.414456,-79.171339
Saturday,1A,Outbound,786390,60,Thomson Dr. (Lynchburg General Hospital Main Stop),4,3,8,41,0,37.415886,-79.172484
Saturday,1A,Outbound,786383,61,Tate Springs Rd. (Westbound Corner Of Thomson Dr.),0,0,0,41,0,37.414386,-79.172054
Saturday,1A,Outbound,786381,62,Tate Springs Rd. (Westbound Central Virginia Physicians),1,0,2,42,0,37.413892,-79.173390
Saturday,1A,Outbound,786159,63,Langhorne. Sq. (Jefferson House),2,1,3,19,0,37.414597,-79.174826
Saturday,1A,Outbound,786382,63,Tate Springs Rd. (Westbound Corner Of Langhorne Sq.),1,2,3,41,0,37.413732,-79.174389
Saturday,1A,Outbound,786380,64,Tate Springs Rd. (Southbound Across St. From Landover Pl.),0,0,0,41,0,37.412712,-79.176684
Saturday,1A,Outbound,786379,65,Tate Springs Rd. (Southbound Across From Yorktown Ave.),0,0,1,41,0,37.412011,-79.177468
Saturday,1A,Outbound,786376,66,Tate Springs Rd. (Mcgurk House Stop),2,1,4,19,0,37.410183,-79.179814
Saturday,1A,Outbound,786377,67,Tate Springs Rd. (Northbound Before Holy Cross School),0,0,0,19,0,37.411292,-79.177939
Saturday,1A,Outbound,786474,68,Yorktown Ave. (Langview Apartments),1,1,2,42,0,37.411083,-79.175953
Saturday,1A,Outbound,786473,69,Yorktown Ave. (Langview Apartments Second Stop),3,2,5,44,0,37.410540,-79.174541
Saturday,1A,Outbound,786475,70,Yorktown Ave. (Westbound Corner Of Atherholt Rd.),0,0,0,44,0,37.410110,-79.173420
Saturday,1A,Outbound,785832,71,Atherholt Rd. (Westbound New Surgery Center),0,0,0,44,0,37.408498,-79.177082
Saturday,1A,Outbound,785827,72,Atherholt Rd. (Culdesac New Orthopedic Center),0,0,0,44,0,37.407781,-79.178222
Saturday,1A,Outbound,785830,73,Atherholt Rd. (Eastbound New Doctor"s Office Across From Surgery Center),0,0,0,44,0,37.408142,-79.177442
Saturday,1A,Outbound,785831,74,Atherholt Rd. (Eastbound New Doctor"s Office Next To Piedmont Eye Center),1,0,1,44,0,37.408985,-79.175899
Saturday,1A,Outbound,785828,75,Atherholt Rd. (Eastbound Across St. From Cvc Next To Lawyers Offices Parking Lot),2,1,3,45,0,37.410973,-79.171943
Saturday,1A,Outbound,786142,76,Langhorne Rd. (Eastbound Corner Of Carrington Rd.),1,1,2,45,0,37.410903,-79.168879
Saturday,1A,Outbound,786202,77,Murrell Rd. (Westbound Apartments Right Off Of Langhorne Rd.),1,0,1,46,0,37.409502,-79.168645
Saturday,1A,Outbound,786203,78,Murrell Rd. (Westbound Corner Of Carrington Rd. ),0,0,0,46,0,37.408459,-79.170083
Saturday,1A,Outbound,786204,79,Murrell Rd. (Westbound The Oaks Retirement Home),0,0,0,46,0,37.407676,-79.171139
Saturday,1A,Outbound,786199,80,Mid Plaza (Centra Lynchburg Family Medicine),17,13,31,45,1,37.405236,-79.171148
Saturday,1A,Outbound,786281,80,Plaza Transfer Center,11,12,23,49,0,37.404307,-79.168678
Saturday,1A,Outbound,3478096,81,Wadsworth St. Inbound (Park View United Methodist Church),4,2,6,50,0,37.402905,-79.166916
Saturday,1A,Outbound,786259,82,Park Ave. (Eastbound Corner Of Park Ln.),0,0,0,50,0,37.404255,-79.164761
Saturday,1A,Outbound,786260,83,Park Ave. (Eastbound Miller Park Stop),5,2,7,53,0,37.404398,-79.163188
Saturday,1A,Outbound,786257,84,Park Ave. (Eastbound Corner Of Hutters Alley),0,1,1,52,0,37.404850,-79.158885
